ID,Reference,yyyy,mm,Location,decade,largest.dhufish.kg,Zone.x,...5,Fish.x,number.x,size,largest.dhufish,Unique_ID,waters,Zone.y,Technology,Technology.mentioned.x,Effort.x,method,precision..high..med..low.,latitude,longitude,Fish.y,Details,lgest.spper,units,weight_conversion,largest.jewfish,number.y,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units,...3,Zone,largest.dhufish.lb,largest.dhufish.length,largest.snapper.lb,largest.snapper.kg,Catches,Technology.mentioned.y,Effort.y,...16
77,19520602WA,1952,6,Rottnest Island,1950-1959,12.246984,rottnest_is,boat,jewfish,4,largest 27lb,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,19520626WA,1952,6,Rottnest Island,1950-1959,6.80388,rottnest_is,boat,jewfish,1,15 lb,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,19540603WA,1954,6,Rottnest Island,1950-1959,14.514944,rottnest_is,shore?,jewfish,1,32 lb,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,19540624WA,1954,6,"Marmion, Little Island area",1950-1959,29.48348,nearshore_perth,NA,jewfish,1,65 lb,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,19540624WA,1954,6,Rottnest Island,1950-1959,20.41164,rottnest_is,boat,jewfish,2,45 lb & 40 lb,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,ST 23061957 p.46,1957,6,"Rottnest, off West End",1950-1959,19.050864,NA,NA,NA,NA,NA,NA,9,midshore,offshore_north,They found the spot by accident,NA,1 party,boat,med,NA,NA,"jewfish, spper",three jewfish  42 lbs largest,NA,lb,0.453592,42,3,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"How does level of detail change through time, % showing n fishers or n hrs",three jewfish  42 lbs largest,three   42 lbs largest,"jewfish, spper three jewfish  42 lbs largest",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_3",42,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,ST 29061958 p.46,1958,6,"Yanchep (20 miles north of Rottnest, near Yanchep)",1950-1959,9.525432,NA,NA,NA,NA,NA,NA,29,offshore,offshore_north,NA,NA,1 boat party; 'pushed...20 miles north of Rottnest in search of Jewies',boat,high,NA,NA,"jewfish, spper","eleven jewfish, 21 lb largest; spper",NA,lb,0.453592,21,12,11,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eleven jefish, 21 lb largest; spper","eleven jefish, 21 lb largest;","jewfish, spper eleven jefish, 21 lb largest; spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_12",21,21,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,ST 04061961 p.28,1961,6,"Rottnest, 10 miles out from",1960-1969,13.60776,NA,NA,NA,NA,NA,NA,152,offshore,offshore_north,NA,Club,15 fishers in 1 boat,boat,med,NA,NA,"jewfish, groper, sharks","eight jewfish, 30 lb largest; twenty four groper 9 lb largest; seventeen sharks",NA,lb,0.453592,30,49,8,0,NA,The Weird Mob,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eight jewfish, 30 lb largest; twenty four groper 9 lb largest; seventeen sharks","eight , 30 lb largest; twenty four  9 lb largest; seventeen","jewfish, groper, sharks eight jewfish, 30 lb largest; twenty four groper 9 lb largest; seventeen sharks",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, groper, sharks_49",30,30,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,ST 23061963 p.34,1963,6,Safety Bay (out from Safety Bay),1960-1969,5.443104,NA,NA,NA,NA,NA,NA,219,coastal,safety_bay,NA,NA,2 fishers,boat,med,NA,NA,jewfish,"two jewfish, 12 lb largest",NA,lb,0.453592,12,2,2,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 12 lb largest","two , 12 lb largest","jewfish two jewfish, 12 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,12,12,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,ST 05061966 p.33,1966,6,Rottnest (Strickland Bay),1960-1969,21.999212,NA,NA,NA,NA,NA,NA,416,midshore,rottnest_is,spearfisher,NA,1 spearfisher,shore (spearfisher),high,NA,NA,jewfish,"48.5 lb, new state record",NA,lb,0.453592,48.5,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.5 lb, new state record","48.5 lb, new state record","jewfish 48.5 lb, new state record",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,48.5,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,ST 01061969 p.87,1969,6,"Rottnest, east of",1960-1969,13.60776,NA,NA,NA,NA,NA,NA,602,midshore,rottnest_is,Shenton Park Angling Club,NA,35 members of Shenton Angling Club,boat,NA,NA,NA,jewfish,"four jewfish, 30.5 lb largest",NA,lb,0.453592,30,4,4,0,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"four jewfish, 30.5 lb largest","four , 30.5 lb largest","jewfish four jewfish, 30.5 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,30.5,30,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,ST 01061969 p.87,1969,6,"Rottnest, south of",1960-1969,4.082328,NA,NA,NA,NA,NA,NA,603,midshore,offshore_south,Grosevenor Bluewater Angling Club,NA,Grosevenor Bluewater Angling Club,boat,NA,NA,NA,"jewfish, shark","five jewfish, 9 lb largest; two sharks, 25 lb largest",NA,lb,0.453592,9,7,5,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"five jewfish, 9 lb largest; two sharks, 25 lb largest","five , 9 lb largest; two , 25 lb largest","jewfish, shark five jewfish, 9 lb largest; two sharks, 25 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark_7",25,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,ST 29061969 p.119,1969,6,"Rottnest, 2 miles off West End",1960-1969,18.14368,NA,NA,NA,NA,NA,NA,605,midshore,rottnest_is,Grosevenor Bluewater Angling Club,NA,Grosevenor Bluewater Angling Club,boat,NA,NA,NA,jewfish,"five jewfish, 40 lb largest",NA,lb,0.453592,40,5,5,0,NA,Geoff Taylor,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"five jewfish, 40 lb largest","five , 40 lb largest","jewfish five jewfish, 40 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,40,40,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,ST 28061970 p.67,1970,6,Rottnest (close to Rottnest),1970-1979,9.07184,NA,NA,NA,NA,NA,NA,650,midshore,rottnest_is,Grosevnor Bluewater Angling Club,NA,1 party,boat,NA,NA,NA,jewfish,"three jewfish, 20 lb largest",NA,lb,0.453592,20,3,3,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"three jewfish, 20 lb largest","three , 20 lb largest","jewfish three jewfish, 20 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,20,20,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,ST 20061971 p.73,1971,6,Marmion,1970-1979,10.886208,NA,NA,NA,NA,NA,NA,675,coastal,nearshore_perth,"Thirty-eight anglers catch 570 lbs fish, Marmion comp",NA,2 fishers,boat,NA,NA,NA,jewfish,"two jewfish, 24 lb largest",NA,lb,0.453592,24,2,2,0,NA,"Keith Murray, Clem Moyle",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 24 lb largest","two , 24 lb largest","jewfish two jewfish, 24 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,24,24,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,ST 25061972 p.69,1972,6,Quinns Rock (23 fathom mark),1970-1979,13.60776,NA,NA,NA,NA,NA,NA,704,offshore,offshore_north,Two deepsea dinghies,NA,"4 fishers, 2 boats",boat,NA,NA,NA,"jewfish, school shark, baldchin groper, spper","twenty-two jewfish, 30 lb largest; seven school sharks; four baldchin groper; two wobbegong; one spper",NA,lb,0.453592,30,35,22,1,NA,"Ian McIntosh, Daryl Lemon",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"twenty-two jewfish, 30 lb largest; seven school sharks; four baldchin groper; two wobbegong; one spper","twenty-two , 30 lb largest; seven ; four ; two ; one","jewfish, school shark, baldchin groper, spper twenty-two jewfish, 30 lb largest; seven school sharks; four baldchin groper; two wobbegong; one spper",1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"jewfish, school shark, baldchin groper, spper_35",30,30,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"ST 29061975, p.90",1975,6,"Rockingham, 15 to 20 miles out, launching from Palm Beach",1970-1979,21,NA,NA,NA,NA,NA,NA,767,offshore,offshore_south,NA,NA,"19 fishers, 14 boats, Offshore Angling Club. ""Each of the 19 anglers in 14 boats caught the club's bag limit of three jewfish""",boat,NA,NA,NA,jewfish,"fifty-seven jewfish, 21.5 kg largest",NA,kg,1,21,57,57,0,NA,Mal Wilkins,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fifty-seven jewfosh, 21.5 kg largest","fifty-seven jewfosh, 21.5 kg largest","jewfish fifty-seven jewfosh, 21.5 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_57,21.5,21,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"ST 17061979, p.116",1979,6,Rottnest,1970-1979,15.87572,NA,NA,NA,NA,NA,NA,817,midshore,rottnest_is,"James Ines, fishing boat used since 1907",NA,"1 party, three trips, West Coast Angling Club",boat,NA,NA,NA,"jewfish, rock spper, gunrd","thirty-five jewfish, 35 lb largest; breaksea; gunrd",NA,lb,0.453592,35,37,35,0,NA,"Sam rugera, Earl Echolm, George Butcher, Trevor Herman, Larry Miles",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"thirty-five jewfish, 35 lb largest; rock spper; gunrd","thirty-five , 35 lb largest; ;","jewfish, breaksea, gunrd thirty-five jewfish, 35 lb largest; breaksea; gunrd",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, rock spper, gunrd_37",35,35,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"ST 21061981, p.90",1981,6,"Rottnest, 5o fathoms, west of",1980-1989,10,NA,NA,NA,NA,NA,NA,887,offshore,offshore_north,NA,NA,Victoria Park Angling Club,boat,NA,NA,NA,"jewfish, grey nurse, reef fish","six jewfish, 10 kg largest; one grey nurse, 5 ft; seven reef fish",NA,kg,1,10,14,6,0,NA,Jim Gooding,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"six jewfish, 10 kg largest; one grey nurse, 5 ft; seven reef fish","six , 10 kg largest; one , 5 ft; seven","jewfish, grey nurse, reef fish six jewfish, 10 kg largest; one grey nurse, 5 ft; seven reef fish",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, grey nurse, reef fish_14",10,10,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,"ST 18061989, p.124",1989,6,"Rottnest, West End, 12 fathoms",1980-1989,21,NA,NA,NA,NA,NA,NA,968,midshore,rottnest_is,NA,NA,"2 spearfishers, 1 trip",spearfisher,NA,NA,NA,jewfish,21 kg,NA,kg,1,21,1,1,0,NA,Ron Pitcher,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,"ST 25061989, p.120",1989,6,"Direction Bank, 21 fathoms, 32 km off Ocean Reef",1980-1989,19,NA,NA,NA,NA,NA,NA,969,offshore,offshore_north,NA,NA,NA,boat,NA,NA,NA,"jewfish, baldchin groper, breaksea cod","four jewfish, 19.6 kg largest; one baldchin groper; two breaksea cod",NA,kg,1,19,7,4,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"four jewfish, 19.6 kg largest; one baldchin groper; two [some] breaksea cod","four , 19.6 kg largest; one ; two [some]","jewfish, baldchin groper, breaksea cod four jewfish, 19.6 kg largest; one baldchin groper; two [some] breaksea cod",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, baldchin groper, breaksea cod_7",19.6,19,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,"ST 17061990, p.128",1990,6,"Two Rocks, 32km off, 120m depth",1990-2000,23,NA,NA,NA,NA,NA,NA,986,offshore,offshore_north,NA,NA,"2 fishers, 1 trip",boat,NA,NA,NA,"jewfish, spper, queen spper, gummy sharks","two jewfish, 23 kg largest; two spper; two N_valenciennesi blue morwong; two gummy sharks",NA,kg,1,23,8,2,2,NA,"Alan Clinch, Rod Clinch",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 23 kg largest; two spper; two queen spper [blue morwong]; two gummy sharks","two , 23 kg largest; two ; two  []; two","jewfish, spper, N_valenciennesi, gummy sharks two jewfish, 23 kg largest; two spper; two N_valenciennesi [blue morwong]; two gummy sharks",0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"jewfish, spper, queen spper, gummy sharks_8",23,23,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,"ST 14061992, p.85",1992,6,"Fremantle, within eyesight of",1990-2000,18,NA,NA,NA,NA,NA,NA,1012,coastal,carnac_is,7m aluminium Penguin,NA,"4 fisher, 1 hour",boat,NA,NA,NA,jewfish,"ten jewfish, 18.7 kg largest",NA,kg,1,18,10,10,0,NA,"John Harman, Tony Demello, Vince Tanigi, Charlie Coniglio",NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,"ten jewfish, 18.7 kg largest","ten , 18.7 kg largest","jewfish ten jewfish, 18.7 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_10,18.7,18,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,"ST 04061995, p.90",1995,6,"Manudrah, off",1990-2000,21,NA,NA,NA,NA,NA,NA,1057,midshore,offshore_south,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,21 kg,NA,kg,1,21,1,1,0,NA,Grant Goodwin,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,"ST 04062000, p.76",2000,6,Five Fathom Bank,1990-2000,18,NA,NA,NA,NA,NA,NA,1172,midshore,behind_garden_is,NA,NA,1 party,boat,NA,NA,NA,"jewfish, harlequin fish, breaksea cod","two jewfish, 18.5 kg largest; harlequin fish; breaksea cod",NA,kg,1,18,4,2,0,NA,NA,NA,NA,NA,NA,1,party,NA,NA,NA,NA,NA,"two jewfish, 18.5 kg largest; harlequin fish; breaksea cod","two , 18.5 kg largest; ;","jewfish, harlequin fish, breaksea cod two jewfish, 18.5 kg largest; harlequin fish; breaksea cod",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jewfish, harlequin fish, breaksea cod_4",18.5,18,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,20030615,2003,6,just south of rottnes,2001-2009,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,20030622,2003,6,near mindarie,2001-2009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
710,20040627,2004,6,"the three mile, in the metropolitan section",2001-2009,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,20050605,2005,6,out from ocean reef,2001-2009,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,20050612,2005,6,"5km north of rottnest, 42m depth",2001-2009,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,20050626,2005,6,"southern bank, 28km from point peron",2001-2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,20060625,2006,6,3km offshore near Alkimos,2001-2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,20070617,2007,6,50m water off two rocks,2001-2009,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,20090628,2009,6,"35m deep flat coral, out from point peron",2001-2009,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,20100613,2010,6,"30m depth, off mindarie",2010-2011,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 dhufish,NA,NA,NA
800,20100620,2010,6,"45m, off mindarie",2010-2011,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,20100627,2010,6,"35m, off mindarie",2010-2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,20110703,2011,6,off mindarie,2010-2011,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,19120504WA,1912,5,Five Fathom Bank area,1910-1919,7.257472,behind_garden_is,boat,jewfish,several,up to 16lb,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
